ID,In NGC_663?,,,,Alt Prob
,,,,,
Gaia DR3 511216664330116608,0.801169591,,,,0.198830409
,,,,,
Gaia DR3 511264802327380992,0,,,,1
,,,,,
Gaia DR3 511216767402263040,0,,,,1
,,,,,
Gaia DR3 511264767961774464,0,,,,1
,,,,,
Gaia DR3 511193364124016000,0,,,,1
,,,,,
Gaia DR3 511264798023148160,0,,,,1
,,,,,
Gaia DR3 511217553380033280,0,,,,1
,,,,,
Gaia DR3 511216763105988608,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511216114578452224,0,,,,1
,,,,,
Gaia DR3 511216625666988800,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511240578703897856,0,,,,1
,,,,,
Gaia DR3 511216763106019584,0.035087719,,,,0.964912281
,,,,,
Gaia DR3 511264767966127104,0.912280702,,,,0.087719298
,,,,,
Gaia DR3 511219103871468288,0.081871345,,,,0.918128655
,,,,,
Gaia DR3 511264836685602816,0.105263158,,,,0.894736842
,,,,,
Gaia DR3 511264493083868928,0,,,,1
,,,,,
Gaia DR3 511216660026756608,0,,,,1
,,,,,
Gaia DR3 511216664322262144,0,,,,1
,,,,,
Gaia DR3 511216114567446400,0,,,,1
,,,,,
Gaia DR3 511240887947120768,0,,,,1
,,,,,
Gaia DR3 511216767409303552,0.038011696,,,,0.961988304
,,,,,
Gaia DR3 511219310021884544,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511193570282463360,0,,,,1
,,,,,
Gaia DR3 511216213350080896,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511264767961774976,0,,,,1
,,,,,
Gaia DR3 511264832380115712,0.020467836,,,,0.979532164
,,,,,
Gaia DR3 511217901273563264,0,,,,1
,,,,,
Gaia DR3 511217896977499904,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511264596167442304,0.01754386,,,,0.98245614
,,,,,
Gaia DR3 511216836128861696,0.040935673,,,,0.959064327
,,,,,
Gaia DR3 511193574574994432,0,,,,1
,,,,,
Gaia DR3 511264832388624256,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511193402785867008,0,,,,1
,,,,,
Gaia DR3 511193574574995072,0,,,,1
,,,,,
Gaia DR3 511193505857235200,0,,,,1
,,,,,
Gaia DR3 511264626221659904,0,,,,1
,,,,,
Gaia DR3 511193574588751360,0,,,,1
,,,,,
Gaia DR3 511216797465776512,0.070175439,,,,0.929824561
,,,,,
Gaia DR3 511240578703252352,0,,,,1
,,,,,
Gaia DR3 511264974126072704,0,,,,1
,,,,,
Gaia DR3 511193574584557952,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511219310033954560,0.014619883,,,,0.985380117
,,,,,
Gaia DR3 511240509984426880,0,,,,1
,,,,,
Gaia DR3 511216767401438848,0,,,,1
,,,,,
Gaia DR3 511193437137765760,0,,,,1
,,,,,
Gaia DR3 511217901273555072,0,,,,1
,,,,,
Gaia DR3 511193574584557824,0.964261502,,,,0.035738498
,,,,,
Gaia DR3 511193402778026368,0,,,,1
,,,,,
Gaia DR3 511193402778024448,0,,,,1
,,,,,
Gaia DR3 511240956666457472,0.076023392,,,,0.923976608
,,,,,
Gaia DR3 511264939764819584,0,,,,1
,,,,,
Gaia DR3 511216625666993664,0,,,,1
,,,,,
Gaia DR3 511264832390526208,0.340935673,,,,0.659064327
,,,,,
Gaia DR3 511216247712553600,0,,,,1
,,,,,
Gaia DR3 511216660026760448,0,,,,1
,,,,,
Gaia DR3 511216831828065792,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511264626221664896,0,,,,1
,,,,,
Gaia DR3 511264763669145984,0,,,,1
,,,,,
Gaia DR3 511264798020381952,0.011695906,,,,0.988304094
,,,,,
Gaia DR3 511219030848801408,0,,,,1
,,,,,
Gaia DR3 511240509983785728,0,,,,1
,,,,,
Gaia DR3 511240574404624384,0,,,,1
,,,,,
Gaia DR3 511193402785867904,0,,,,1
,,,,,
Gaia DR3 511240578709348992,0,,,,1
,,,,,
Gaia DR3 511217553380037248,0,,,,1
,,,,,
Gaia DR3 511219103864431104,0,,,,1
,,,,,
Gaia DR3 511216763105981440,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511264458728494464,0.265756985,,,,0.734243015
,,,,,
Gaia DR3 511240956666458240,0.090643275,,,,0.909356725
,,,,,
Gaia DR3 511264866739858944,0,,,,1
,,,,,
Gaia DR3 511264763663433344,0,,,,1
,,,,,
Gaia DR3 511193574574995200,0,,,,1
,,,,,
Gaia DR3 511217557675323264,0,,,,1
,,,,,
Gaia DR3 511216836129087872,0.861988304,,,,0.138011696
,,,,,
Gaia DR3 511240883642317824,0,,,,1
,,,,,
Gaia DR3 511264488782673664,0,,,,1
,,,,,
Gaia DR3 511216664323058176,0,,,,1
,,,,,
Gaia DR3 511240578709348352,0.669590643,,,,0.330409357
,,,,,
Gaia DR3 511193505857237376,0,,,,1
,,,,,
Gaia DR3 511216110270837248,0,,,,1
,,,,,
Gaia DR3 511193505869275136,0.026315789,,,,0.973684211
,,,,,
Gaia DR3 511219035151995776,0.921052632,,,,0.078947368
,,,,,
Gaia DR3 511216213350076032,0,,,,1
,,,,,
Gaia DR3 511216797465779840,0,,,,1
,,,,,
Gaia DR3 511240986721593216,0,,,,1
,,,,,
Gaia DR3 511216556947490688,0,,,,1
,,,,,
Gaia DR3 511264935459323392,0,,,,1
,,,,,
Gaia DR3 511240540044851712,0,,,,1
,,,,,
Gaia DR3 511264939760633344,0,,,,1
,,,,,
Gaia DR3 511193505865083264,0,,,,1
,,,,,
Gaia DR3 511216114566602112,0,,,,1
,,,,,
Gaia DR3 511216797466179712,0,,,,1
,,,,,
Gaia DR3 511216213350062080,0,,,,1
,,,,,
Gaia DR3 511219030851562624,0,,,,1
,,,,,
Gaia DR3 511240544344160000,0,,,,1
,,,,,
Gaia DR3 511193368426128768,0.961988304,,,,0.038011696
,,,,,
Gaia DR3 511264630527175936,0.94420078,,,,0.05579922
,,,,,
Gaia DR3 511216247709829120,0,,,,1
,,,,,
Gaia DR3 511240887947120640,0,,,,1
,,,,,
Gaia DR3 511240784862308864,0,,,,1
,,,,,
Gaia DR3 511216595603584256,0,,,,1
,,,,,
Gaia DR3 511216561243851520,0,,,,1
,,,,,
Gaia DR3 511193505865082624,0,,,,1
,,,,,
Gaia DR3 511264454422911872,0,,,,1
,,,,,
Gaia DR3 511193402790060288,0,,,,1
,,,,,
Gaia DR3 511264939764819328,0.979532164,,,,0.020467836
,,,,,
Gaia DR3 511216556947495296,0.011695906,,,,0.988304094
,,,,,
Gaia DR3 511216836128865792,0,,,,1
,,,,,
Gaia DR3 511216595610637312,0.94963307,,,,0.05036693
,,,,,
Gaia DR3 511219035144961408,0,,,,1
,,,,,
Gaia DR3 511240475630135680,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511219035151995904,0,,,,1
,,,,,
Gaia DR3 511219378749349376,0,,,,1
,,,,,
Gaia DR3 511264974120203520,0,,,,1
,,,,,
Gaia DR3 511193501562961664,0,,,,1
,,,,,
Gaia DR3 511264488782682752,0,,,,1
,,,,,
Gaia DR3 511240540044873472,0,,,,1
,,,,,
Gaia DR3 511219035144027648,0,,,,1
,,,,,
Gaia DR3 511217901280598784,0.918128655,,,,0.081871345
,,,,,
Gaia DR3 511240991020729344,0,,,,1
,,,,,
Gaia DR3 511219103871462400,0,,,,1
,,,,,
Gaia DR3 511216561243852672,0,,,,1
,,,,,
Gaia DR3 511216797465787136,0,,,,1
,,,,,
Gaia DR3 511219310033953664,0.692982456,,,,0.307017544
,,,,,
Gaia DR3 511217901280595968,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511216801761998592,0,,,,1
,,,,,
Gaia DR3 511219305726764160,0,,,,1
,,,,,
Gaia DR3 511219035144968192,0,,,,1
,,,,,
Gaia DR3 511219103871459584,0.695906433,,,,0.304093567
,,,,,
Gaia DR3 511264596168950400,0,,,,1
,,,,,
Gaia DR3 511240544343516544,0,,,,1
,,,,,
Gaia DR3 511219378741339136,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511264836687053952,0,,,,1
,,,,,
Gaia DR3 511219035144964736,0,,,,1
,,,,,
Gaia DR3 511193368418292224,0.023391813,,,,0.976608187
,,,,,
Gaia DR3 511216698689842560,0,,,,1
,,,,,
Gaia DR3 511219310029881472,0,,,,1
,,,,,
Gaia DR3 511240578709346688,0.035087719,,,,0.964912281
,,,,,
Gaia DR3 511264596167518464,0,,,,1
,,,,,
Gaia DR3 511219374454764928,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511264974124556672,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511264458723748864,0,,,,1
,,,,,
Gaia DR3 511264974126008448,0,,,,1
,,,,,
Gaia DR3 511240475624685184,0,,,,1
,,,,,
Gaia DR3 511219035151994496,0.099415205,,,,0.900584795
,,,,,
Gaia DR3 511193368426129664,0,,,,1
,,,,,
Gaia DR3 511216213350065152,0.043859649,,,,0.956140351
,,,,,
Gaia DR3 511193501562955392,0.038011696,,,,0.961988304
,,,,,
Gaia DR3 511219035144961152,0,,,,1
,,,,,
Gaia DR3 511216801769037184,0.277777778,,,,0.722222222
,,,,,
Gaia DR3 511240986721601408,0.116959064,,,,0.883040936
,,,,,
Gaia DR3 511264939764819072,0,,,,1
,,,,,
Gaia DR3 511240578703887360,0,,,,1
,,,,,
Gaia DR3 511216763106000000,0,,,,1
,,,,,
Gaia DR3 511240540044873600,0,,,,1
,,,,,
Gaia DR3 511216556947497216,0,,,,1
,,,,,
Gaia DR3 511193501560595328,0.947042529,,,,0.052957471
,,,,,
Gaia DR3 511240544344150656,0,,,,1
,,,,,
Gaia DR3 511216797465779712,0,,,,1
,,,,,
Gaia DR3 511264596163080192,0,,,,1
,,,,,
Gaia DR3 511240475624046336,0,,,,1
,,,,,
Gaia DR3 511216763108822784,0,,,,1
,,,,,
Gaia DR3 511193574584559488,0.959064327,,,,0.040935673
,,,,,
Gaia DR3 511240991020730496,0,,,,1
,,,,,
Gaia DR3 511264626221669376,0,,,,1
,,,,,
Gaia DR3 511193505855522688,0.66374269,,,,0.33625731
,,,,,
Gaia DR3 511219103871459328,0.01754386,,,,0.98245614
,,,,,
Gaia DR3 511264591861925376,0,,,,1
,,,,,
Gaia DR3 511264939760050432,0,,,,1
,,,,,
Gaia DR3 511219035152334848,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511219035152004480,0.876868096,,,,0.123131904
,,,,,
Gaia DR3 511193402785868544,0,,,,1
,,,,,
Gaia DR3 511216595610646016,0.932576539,,,,0.067423461
,,,,,
Gaia DR3 511216114567264128,0,,,,1
,,,,,
Gaia DR3 511193368416565504,0,,,,1
,,,,,
Gaia DR3 511219103871461376,0.210526316,,,,0.789473684
,,,,,
Gaia DR3 511217896977507840,0,,,,1
,,,,,
Gaia DR3 511216114574350208,0.076023392,,,,0.923976608
,,,,,
Gaia DR3 511264454422920448,0,,,,1
,,,,,
Gaia DR3 511216797465791360,0,,,,1
,,,,,
Gaia DR3 511216801761144576,0,,,,1
,,,,,
Gaia DR3 511216763105994112,0,,,,1
,,,,,
Gaia DR3 511216801773070208,0,,,,1
,,,,,
Gaia DR3 511240952361845248,0,,,,1
,,,,,
Gaia DR3 511217896977510272,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511240784862307328,0,,,,1
,,,,,
Gaia DR3 511264596163176704,0,,,,1
,,,,,
Gaia DR3 511216080214618112,0,,,,1
,,,,,
Gaia DR3 511264832380125696,0,,,,1
,,,,,
Gaia DR3 511264974124556544,0,,,,1
,,,,,
Gaia DR3 511264458723753216,0,,,,1
,,,,,
Gaia DR3 511240853589346304,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511216114574617216,0,,,,1
,,,,,
Gaia DR3 511240952361839360,0,,,,1
,,,,,
Gaia DR3 511264832380474752,0.15497076,,,,0.84502924
,,,,,
Gaia DR3 511216080207707648,0,,,,1
,,,,,
Gaia DR3 511193402785868672,0.020467836,,,,0.979532164
,,,,,
Gaia DR3 511240540044851200,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511216148927001728,0,,,,1
,,,,,
Gaia DR3 511264596163080064,0,,,,1
,,,,,
Gaia DR3 511219030848819328,0.011695906,,,,0.988304094
,,,,,
Gaia DR3 511264596163080448,0,,,,1
,,,,,
Gaia DR3 511219103863476864,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511240750508037760,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511216831825349888,0,,,,1
,,,,,
Gaia DR3 511216183293806848,0,,,,1
,,,,,
Gaia DR3 511240475624046208,0,,,,1
,,,,,
Gaia DR3 511264836681253248,0,,,,1
,,,,,
Gaia DR3 511264596167439360,0.245614035,,,,0.754385965
,,,,,
Gaia DR3 511240952361829120,0.014619883,,,,0.985380117
,,,,,
Gaia DR3 511193402785868928,0.973512212,,,,0.026487788
,,,,,
Gaia DR3 511216595603590144,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511219310029877760,0.023391813,,,,0.976608187
,,,,,
Gaia DR3 511193368426129920,0,,,,1
,,,,,
Gaia DR3 511219030848814464,0,,,,1
,,,,,
Gaia DR3 511240475630137088,0.032163743,,,,0.967836257
,,,,,
Gaia DR3 511216556947490560,0,,,,1
,,,,,
Gaia DR3 511240952361839488,0,,,,1
,,,,,
Gaia DR3 511240544349610368,0,,,,1
,,,,,
Gaia DR3 511216183293802624,0,,,,1
,,,,,
Gaia DR3 511216213350052224,0,,,,1
,,,,,
Gaia DR3 511193295404520320,0,,,,1
,,,,,
Gaia DR3 511219378749345152,0.897660819,,,,0.102339181
,,,,,
Gaia DR3 511264866739866368,0,,,,1
,,,,,
Gaia DR3 511240780563084800,0,,,,1
,,,,,
Gaia DR3 511240475624688384,0,,,,1
,,,,,
Gaia DR3 511219030846185984,0.105263158,,,,0.894736842
,,,,,
Gaia DR3 511240956660994560,0,,,,1
,,,,,
Gaia DR3 511219378749346432,0,,,,1
,,,,,
Gaia DR3 511216183293808896,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511216595610631296,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511216595602826880,0,,,,1
,,,,,
Gaia DR3 511216595610638848,0.358674464,,,,0.641325536
,,,,,
Gaia DR3 511264458728491008,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511216080214620672,0.140350877,,,,0.859649123
,,,,,
Gaia DR3 511240475624054144,0,,,,1
,,,,,
Gaia DR3 511216148927002624,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511216561250914816,0,,,,1
,,,,,
Gaia DR3 511264871040989696,0,,,,1
,,,,,
Gaia DR3 511216075911076736,0.011695906,,,,0.988304094
,,,,,
Gaia DR3 511216801761992832,0,,,,1
,,,,,
Gaia DR3 511240544351704832,0,,,,1
,,,,,
Gaia DR3 511264935459334144,0,,,,1
,,,,,
Gaia DR3 511216114574351488,0,,,,1
,,,,,
Gaia DR3 511264969819078784,0,,,,1
,,,,,
Gaia DR3 511216561250916096,0,,,,1
,,,,,
Gaia DR3 511264458724129408,0,,,,1
,,,,,
Gaia DR3 511216144630580352,0,,,,1
,,,,,
Gaia DR3 511240956666455808,0.038011696,,,,0.961988304
,,,,,
Gaia DR3 511240540042417408,0.919093758,,,,0.080906242
,,,,,
Gaia DR3 511216694386498048,0,,,,1
,,,,,
Gaia DR3 511216556947484544,0,,,,1
,,,,,
Gaia DR3 511240853581121280,0,,,,1
,,,,,
Gaia DR3 511216698689834496,0,,,,1
,,,,,
Gaia DR3 511216763106006144,0,,,,1
,,,,,
Gaia DR3 511264836685601152,0.862573099,,,,0.137426901
,,,,,
Gaia DR3 511219378749344256,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511193540224821248,0,,,,1
,,,,,
Gaia DR3 511240475630136448,0.990276344,,,,0.009723656
,,,,,
Gaia DR3 511219103863457152,0,,,,1
,,,,,
Gaia DR3 511264626224389888,0.020467836,,,,0.979532164
,,,,,
Gaia DR3 511264905405077760,0,,,,1
,,,,,
Gaia DR3 511240991020048512,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511193334066392704,0.958892329,,,,0.041107671
,,,,,
Gaia DR3 511264905400298240,0,,,,1
,,,,,
Gaia DR3 511216801761153408,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511219099568305152,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511264974119779200,0,,,,1
,,,,,
Gaia DR3 511219103871454336,0,,,,1
,,,,,
Gaia DR3 511219305726771328,0.011695906,,,,0.988304094
,,,,,
Gaia DR3 511219099568313088,0,,,,1
,,,,,
Gaia DR3 511218279237758208,0,,,,1
,,,,,
Gaia DR3 511264974124555392,0,,,,1
,,,,,
Gaia DR3 511219378742304128,0,,,,1
,,,,,
Gaia DR3 511219374446257536,0,,,,1
,,,,,
Gaia DR3 511240784867771648,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511264836680822400,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511216797465781888,0,,,,1
,,,,,
Gaia DR3 511240986721602560,0,,,,1
,,,,,
Gaia DR3 511264630527175424,0,,,,1
,,,,,
Gaia DR3 511240853581782528,0,,,,1
,,,,,
Gaia DR3 511218279237761152,0,,,,1
,,,,,
Gaia DR3 511264458723745024,0,,,,1
,,,,,
Gaia DR3 511240750502576512,0.011695906,,,,0.988304094
,,,,,
Gaia DR3 511240471325330432,0,,,,1
,,,,,
Gaia DR3 511216698682801664,0,,,,1
,,,,,
Gaia DR3 511240991026192512,0.01754386,,,,0.98245614
,,,,,
Gaia DR3 511240853581784448,0,,,,1
,,,,,
Gaia DR3 511240544343522304,0,,,,1
,,,,,
Gaia DR3 511218274934551296,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511216080214622336,0,,,,1
,,,,,
Gaia DR3 511216797465764864,0.058479532,,,,0.941520468
,,,,,
Gaia DR3 511264596163078784,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511193364124655744,0,,,,1
,,,,,
Gaia DR3 511265004178810496,0,,,,1
,,,,,
Gaia DR3 511264866739873536,0,,,,1
,,,,,
Gaia DR3 511264596163079040,0,,,,1
,,,,,
Gaia DR3 511264458728491136,0.880116959,,,,0.119883041
,,,,,
Gaia DR3 511193467203214464,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511240991026192768,0.789473684,,,,0.210526316
,,,,,
Gaia DR3 511240986724366208,0,,,,1
,,,,,
Gaia DR3 511216183293810432,0.915204678,,,,0.084795322
,,,,,
Gaia DR3 511219378749340160,0.926315789,,,,0.073684211
,,,,,
Gaia DR3 511219305729614976,0,,,,1
,,,,,
Gaia DR3 511219099568320896,0,,,,1
,,,,,
Gaia DR3 511219103864421376,0,,,,1
,,,,,
Gaia DR3 511216694386520832,0,,,,1
,,,,,
Gaia DR3 511219103871450496,0.932748538,,,,0.067251462
,,,,,
Gaia DR3 511193398483725056,0.011695906,,,,0.988304094
,,,,,
Gaia DR3 511193364123988480,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511240544349738880,0.140350877,,,,0.859649123
,,,,,
Gaia DR3 511240750508039552,0.760233918,,,,0.239766082
,,,,,
Gaia DR3 511216080207528064,0,,,,1
,,,,,
Gaia DR3 511264974124555008,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511240780563083648,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511264596163078400,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511216561250913024,0,,,,1
,,,,,
Gaia DR3 511216556947482880,0,,,,1
,,,,,
Gaia DR3 511240471325344256,0,,,,1
,,,,,
Gaia DR3 511193402778028416,0,,,,1
,,,,,
Gaia DR3 511264969819085312,0.058479532,,,,0.941520468
,,,,,
Gaia DR3 511193299707275904,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511264974124554880,0,,,,1
,,,,,
Gaia DR3 511193467203212288,0.17820868,,,,0.82179132
,,,,,
Gaia DR3 511193368426130688,0.947368421,,,,0.052631579
,,,,,
Gaia DR3 511240991026192640,0,,,,1
,,,,,
Gaia DR3 511193299697097856,0,,,,1
,,,,,
Gaia DR3 511264493088227072,0.978070175,,,,0.021929825
,,,,,
Gaia DR3 511240853587245184,0.970760234,,,,0.029239766
,,,,,
Gaia DR3 511193398483723520,0,,,,1
,,,,,
Gaia DR3 511241746940436224,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511219378741315328,0,,,,1
,,,,,
Gaia DR3 511240475624050688,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511240746200845312,0.093567251,,,,0.906432749
,,,,,
Gaia DR3 511264836681252864,0,,,,1
,,,,,
Gaia DR3 511193535925434240,0.362573099,,,,0.637426901
,,,,,
Gaia DR3 511216075913822080,0,,,,1
,,,,,
Gaia DR3 511216183286050304,0,,,,1
,,,,,
Gaia DR3 511264871045339008,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511219310029872384,0.061403509,,,,0.938596491
,,,,,
Gaia DR3 511219103863454848,0,,,,1
,,,,,
Gaia DR3 511219133928067072,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511216595610648448,0,,,,1
,,,,,
Gaia DR3 511219035144027008,0,,,,1
,,,,,
Gaia DR3 511264836685600512,0.83625731,,,,0.16374269
,,,,,
Gaia DR3 511216595610644480,0,,,,1
,,,,,
Gaia DR3 511240956666455936,0.955555556,,,,0.044444444
,,,,,
Gaia DR3 511216114574356736,0,,,,1
,,,,,
Gaia DR3 511265008479527552,0,,,,1
,,,,,
Gaia DR3 511265214644241152,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511216075911076608,0.014619883,,,,0.985380117
,,,,,
Gaia DR3 511193398486473472,0,,,,1
,,,,,
Gaia DR3 511216041551350656,0,,,,1
,,,,,
Gaia DR3 511216080214844288,0,,,,1
,,,,,
Gaia DR3 511193471505346432,0.950292398,,,,0.049707602
,,,,,
Gaia DR3 511241746940578304,0,,,,1
,,,,,
Gaia DR3 511264630522816512,0,,,,1
,,,,,
Gaia DR3 511193501562945664,0,,,,1
,,,,,
Gaia DR3 511264493088226176,0,,,,1
,,,,,
Gaia DR3 511219310029866496,0,,,,1
,,,,,
Gaia DR3 511216080207528320,0,,,,1
,,,,,
Gaia DR3 511265004181519104,0,,,,1
,,,,,
Gaia DR3 511240849282580864,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511193540224823040,0.955986457,,,,0.044013543
,,,,,
Gaia DR3 511240853587245568,0.275536062,,,,0.724463938
,,,,,
Gaia DR3 511264974124555776,0.944444444,,,,0.055555556
,,,,,
Gaia DR3 511193299706655232,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511240471325330560,0,,,,1
,,,,,
Gaia DR3 511240540044840832,0.014619883,,,,0.985380117
,,,,,
Gaia DR3 511265214642737408,0.032163743,,,,0.967836257
,,,,,
Gaia DR3 511216698689846144,0.760233918,,,,0.239766082
,,,,,
Gaia DR3 511240750502571008,0,,,,1
,,,,,
Gaia DR3 511264596162678656,0,,,,1
,,,,,
Gaia DR3 511264630527256448,0.011695906,,,,0.988304094
,,,,,
Gaia DR3 511240544344159872,0,,,,1
,,,,,
Gaia DR3 511219344389609728,0,,,,1
,,,,,
Gaia DR3 511240750501926016,0,,,,1
,,,,,
Gaia DR3 511216698689845632,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511264905405076992,0,,,,1
,,,,,
Gaia DR3 511216080214626944,0,,,,1
,,,,,
Gaia DR3 511264591861935232,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511193334066393472,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511216556950524416,0,,,,1
,,,,,
Gaia DR3 511240475624690432,0,,,,1
,,,,,
Gaia DR3 511219138231186304,0,,,,1
,,,,,
Gaia DR3 511216698689833600,0.979532164,,,,0.020467836
,,,,,
Gaia DR3 511193295404503040,0.096491228,,,,0.903508772
,,,,,
Gaia DR3 511216561243862272,0,,,,1
,,,,,
Gaia DR3 511240540044850176,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511193299706655360,0.134502924,,,,0.865497076
,,,,,
Gaia DR3 511240853587248640,0.959064327,,,,0.040935673
,,,,,
Gaia DR3 511193540216973824,0,,,,1
,,,,,
Gaia DR3 511240750502577664,0,,,,1
,,,,,
Gaia DR3 511216075911076480,0,,,,1
,,,,,
Gaia DR3 511265004181519232,0,,,,1
,,,,,
Gaia DR3 511219035151992320,0,,,,1
,,,,,
Gaia DR3 511265004178818048,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511193535922695936,0,,,,1
,,,,,
Gaia DR3 511192612504049536,0,,,,1
,,,,,
Gaia DR3 511193364123979520,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511240952361843968,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511216114574359552,0,,,,1
,,,,,
Gaia DR3 511240853581121152,0,,,,1
,,,,,
Gaia DR3 511218279237754240,0,,,,1
,,,,,
Gaia DR3 511193471495789568,0,,,,1
,,,,,
Gaia DR3 511216595610642816,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511216733042741632,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511240540044858496,0.055555556,,,,0.944444444
,,,,,
Gaia DR3 511193299706655616,0,,,,1
,,,,,
Gaia DR3 511193467205956224,0,,,,1
,,,,,
Gaia DR3 511192608209740928,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511240750502578304,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511219378749337856,0.877192982,,,,0.122807018
,,,,,
Gaia DR3 511219133930804992,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511216591307248000,0.023391813,,,,0.976608187
,,,,,
Gaia DR3 511241708276095616,0,,,,1
,,,,,
Gaia DR3 511219069511727488,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511265249002470784,0,,,,1
,,,,,
Gaia DR3 511216183286743680,0,,,,1
,,,,,
Gaia DR3 511241742635848704,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511264596167437696,0.078947368,,,,0.921052632
,,,,,
Gaia DR3 511216797465771776,0,,,,1
,,,,,
Gaia DR3 511216178990340736,0,,,,1
,,,,,
Gaia DR3 511219133930804864,0.903508772,,,,0.096491228
,,,,,
Gaia DR3 511193299706656000,0,,,,1
,,,,,
Gaia DR3 511240853581781760,0,,,,1
,,,,,
Gaia DR3 511216080214628608,0,,,,1
,,,,,
Gaia DR3 511216075921746048,0,,,,1
,,,,,
Gaia DR3 511264969819086720,0,,,,1
,,,,,
Gaia DR3 511264596162680448,0,,,,1
,,,,,
Gaia DR3 511193471495790208,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511264596162675456,0,,,,1
,,,,,
Gaia DR3 511219138223183616,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511216179001003136,0,,,,1
,,,,,
Gaia DR3 511216178990330496,0,,,,1
,,,,,
Gaia DR3 511241746942539648,0,,,,1
,,,,,
Gaia DR3 511266309848886912,0,,,,1
,,,,,
Gaia DR3 511240853581779968,0,,,,1
,,,,,
Gaia DR3 511216045847140608,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511216694386509952,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511216728746270336,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511216595610650496,0.070175439,,,,0.929824561
,,,,,
Gaia DR3 511264596167437824,0,,,,1
,,,,,
Gaia DR3 511193299706656128,0,,,,1
,,,,,
Gaia DR3 511193299707276416,0.011695906,,,,0.988304094
,,,,,
Gaia DR3 511241746942539776,0,,,,1
,,,,,
Gaia DR3 511219340086513280,0,,,,1
,,,,,
Gaia DR3 511216148926339072,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511216556947473536,0,,,,1
,,,,,
Gaia DR3 511264905405076736,0,,,,1
,,,,,
